FIT101,LIT101,MV101,P101,P102,AIT201,AIT202,AIT203,FIT201,MV201,P203,P204,P205,P206,DPIT301,FIT301,LIT301,MV301,MV302,MV303,MV304,P301,P302,AIT401,AIT402,FIT401,LIT401,P401,P402,P403,P404,UV401,AIT502,AIT503,AIT504,FIT501,FIT502,FIT503,FIT504,P501,P502,PIT501,PIT502,PIT503,FIT601,P601,P602,P603,Normal/Attack
"2,551,965","5,546,807",2,1,1,"2,621,764","846,533","3,168,675",0,1,1,1,1,1,"2,042,384",0,"1,011,159",1,1,1,1,1,1,"148,808","1,557,293","1,717,874","9,794,796",1,2,1,1,2,"1,451,423","2,630,415","1,195,847","1,728,531","1,263,866","0,7352687","0,3069532",2,1,"2,509,453","1,746,067","1,896,469","0,000128152",1,1,1,Normal
"2,552,926","5,554,265",2,1,1,"2,621,764","846,533","3,167,137",0,1,1,1,1,1,"2,042,384",0,"1,010,839",1,1,1,1,1,1,"148,808","1,557,293","1,717,874","9,789,797",1,2,1,1,2,"1,451,423","2,630,415","1,195,847","1,728,531","1,262,713","0,7352687","0,3075937",2,1,"2,508,171","1,746,067","1,896,469","0,000128152",1,1,1,Normal
"2,552,926","555,819",2,1,1,"2,621,764","846,533","3,165,086",0,1,1,1,1,1,"2,042,384",0,"1,011,079",1,1,1,1,1,1,"148,808","1,557,293","1,717,874","9,789,797",1,2,1,1,2,"1,451,166","2,630,415","1,195,847","1,726,352","1,278,084","0,7352687","0,3077859",2,1,"2,508,171","1,746,067","1,896,469","0,000128152",1,1,1,Normal
"2,552,926","5,561,723",2,1,1,"2,621,764","846,533","3,165,086",0,1,1,1,1,1,"2,042,384",0,"1,010,518",1,1,1,1,1,1,"148,808","1,557,293","1,717,874","9,788,259",1,2,1,1,2,"1,449,116","2,630,415","1,195,847","1,726,352","1,289,356","0,7352687","0,306761",2,1,"2,508,171","169,801","1,896,469","0,000128152",1,1,1,Normal
"2,548,442","5,565,649",2,1,1,"2,621,764","846,533","3,164,573",0,1,1,1,1,1,"2,042,384",0,"1,010,959",1,1,1,1,1,1,"148,808","1,557,293","1,717,874","9,789,028",1,2,1,1,2,"1,449,116","2,630,415","1,195,847","1,726,352","1,300,115","0,7352687","0,3066329",2,1,"2,508,171","169,801","1,896,469","0,000128152",1,1,1,Normal
"2,548,442","5,569,574",2,1,1,"2,621,764","846,533","3,162,522",0,1,1,1,1,1,"2,042,384",0,"1,010,959",1,1,1,1,1,1,"148,808","1,557,293","1,717,874","9,785,183",1,2,1,1,2,"1,449,116","2,630,415","1,195,847","1,726,352","130,114","0,7352687","0,3066329",2,1,"2,508,171","169,801","1,895,828","0,000128152",1,1,1,Normal
"2,548,442","5,572,322",2,1,1,"2,621,764","846,533","3,162,522",0,1,1,1,1,1,"2,032,781",0,"1,011,079",1,1,1,1,1,1,"148,808","1,557,293","1,717,874","9,785,183",1,2,1,1,2,"1,449,116","2,630,415","1,195,847","1,726,352","1,296,657","0,7352687","0,3083624",2,1,"2,508,171","169,801","1,894,867","0,000128152",1,1,1,Normal
"2,550,684","5,576,247",2,1,1,"2,621,764","846,533","3,162,522",0,1,1,1,1,1,"2,032,781",0,"1,010,879",1,1,1,1,1,1,"148,808","1,557,293","1,717,874","9,778,646",1,2,1,1,2,"1,449,116","2,630,415","1,195,847","1,726,352","1,301,396","0,7352687","0,3083624",2,1,"2,506,569","169,801","1,894,867","0,000128152",1,1,1,Normal
"2,553,246","5,583,705",2,1,1,"2,621,764","846,533","3,162,522",0,1,1,1,1,1,"2,032,781",0,"1,011,359",1,1,1,1,1,1,"148,808","1,557,293","1,717,874","9,774,417",1,2,1,1,2,"1,449,116","2,630,415","1,195,847","1,726,352","1,301,396","0,7352687","0,3083624",2,1,"2,506,569","169,801","1,894,867","0,000128152",1,1,1,Normal
"2,553,246","5,593,911",2,1,1,"2,621,764","846,533","3,160,984",0,1,1,1,1,1,"2,032,781",0,"1,011,119",1,1,1,1,1,1,"148,808","1,557,293","1,717,874","9,769,034",1,2,1,1,2,"1,449,116","2,630,415","1,195,847","1,726,352","1,302,037","0,7352687","0,3083624",2,1,"2,506,569","169,801","1,894,867","0,000128152",1,1,1,Normal
"2,553,246","5,600,191",2,1,1,"2,621,764","846,533","3,160,984",0,1,1,1,1,1,"2,032,781",0,"1,011,159",1,1,1,1,1,1,"148,808","1,557,293","1,717,874","9,765,573",1,2,1,1,2,"1,449,116","2,630,415","1,195,847","172,725","130,178","0,7352687","0,3083624",2,1,"2,506,569","169,801","1,894,867","0,000128152",1,1,1,Normal
"2,549,082","5,610,004",2,1,1,"2,625,288","846,533","3,160,984",0,1,1,1,1,1,"2,032,781",0,"1,010,879",1,1,1,1,1,1,"148,808","1,557,293","1,717,874","9,763,651",1,2,1,1,2,"1,450,141","2,630,415","1,195,847","172,725","1,284,104","0,7352687","0,3083624",2,1,"2,506,569","1,778,105","1,894,867","0,000128152",1,1,1,Normal
"254,652","5,619,033",2,1,1,"2,625,288","846,533","3,159,959",0,1,1,1,1,1,"2,032,781",0,"1,010,879",1,1,1,1,1,1,"148,808","1,557,293","1,717,874","9,761,728",1,2,1,1,2,"1,450,141","2,630,415","1,203,538","172,725","1,267,709","0,7352687","0,3080421",2,1,"250,737","1,778,105","1,894,867","0,000128152",1,1,1,Normal
"254,652","5,628,845",2,1,1,"2,625,288","846,533","3,158,677",0,1,1,1,1,1,"2,032,781",0,"1,011,079",1,1,1,1,1,1,"148,808","1,557,293","1,717,874","9,759,421",1,2,1,1,2,"1,450,141","2,630,415","1,222,763","172,725","1,261,688","0,7352687","0,3069532",2,1,"250,785","1,778,105","1,894,867","0,000128152",1,1,1,Normal
"254,652","5,639,052",2,1,1,"2,622,404","846,533","3,158,677",0,1,1,1,1,1,"2,032,781",0,"1,011,119",1,1,1,1,1,1,"148,808","1,557,293","1,717,874","975,596",1,2,1,1,2,"1,450,141","2,630,415","1,222,763","172,725","1,255,284","0,7352687","0,3069532",2,1,"250,785","1,778,105","1,894,867","0,000128152",1,1,1,Normal
"2,540,115","5,648,079",2,1,1,"2,622,404","846,533","3,157,396",0,1,1,1,1,1,"2,032,781",0,"1,011,359",1,1,1,1,1,1,"148,808","1,557,293","1,717,874","9,750,192",1,2,1,1,2,"1,450,141","2,630,415","1,222,763","172,725","1,254,771","0,7352687","0,3081703",2,1,"250,785","1,778,105","1,894,867","0,000128152",1,1,1,Normal
"2,540,115","5,652,004",2,1,1,"2,622,404","846,533","3,155,858",0,1,1,1,1,1,"2,032,781",0,"1,010,919",1,1,1,1,1,1,"148,808","1,557,293","1,717,874","9,746,732",1,2,1,1,2,"1,450,141","2,630,415","1,222,763","1,729,172","1,270,142","0,7352687","0,3081703",2,1,"2,506,729","1,649,953","1,894,867","0,000128152",1,1,1,Normal
"2,551,645","5,653,967",2,1,1,"2,622,404","846,533","3,155,858",0,1,1,1,1,1,"2,032,781",0,"1,010,959",1,1,1,1,1,1,"148,808","1,557,293","1,717,874","9,746,347",1,2,1,1,2,"1,447,578","2,630,415","1,222,763","1,729,172","1,272,576","0,7352687","0,3083624",2,1,"2,505,608","1,649,953","1,893,425","0,000128152",1,1,1,Normal
"2,553,886","5,655,145",2,1,1,"2,622,404","846,533","3,155,601",0,1,1,1,1,1,"2,032,781",0,"1,011,039",1,1,1,1,1,1,"148,808","1,557,293","1,716,849","9,741,733",1,2,1,1,2,"1,447,578","2,630,415","1,222,763","17,293","1,272,576","0,7352687","0,3072735",2,1,"2,505,608","1,649,953","1,893,425","0,000128152",1,1,1,Normal
"2,554,527","565,279",2,1,1,"2,622,404","846,533","3,155,601",0,1,1,1,1,1,"2,032,781",0,"1,010,718",1,1,1,1,1,1,"148,808","1,557,293","171,608","9,737,888",1,2,1,1,2,"1,447,578","2,630,415","1,184,312","17,293","1,272,192","0,7352687","0,3068251",2,1,"2,505,608","1,649,953","1,893,425","0,000128152",1,1,1,Normal
"2,554,527","5,652,397",2,1,1,"2,622,404","846,533","3,155,601",0,1,1,1,1,1,"2,032,781",0,"1,010,278",1,1,1,1,1,1,"148,808","1,557,293","1,715,567","9,732,889",1,2,1,1,2,"1,447,578","2,630,415","1,184,312","17,293","1,272,576","0,7352687","0,3083624",2,1,"2,505,608","1,649,953","1,893,425","0,000128152",1,1,1,Normal
"2,554,527","5,653,182",2,1,1,"2,622,404","846,533","3,155,601",0,1,1,1,1,1,"2,032,781",0,"1,010,758",1,1,1,1,1,1,"148,808","1,557,293","1,715,439","9,725,198",1,2,1,1,2,"1,447,578","2,630,415","1,184,312","1,726,993","1,289,996","0,7352687","0,3083624",2,1,"2,505,608","1,746,067","1,893,425","0,000128152",1,1,1,Normal
"255,837","5,652,004",2,1,1,"2,622,404","846,533","3,153,807",0,1,1,1,1,1,"2,032,781",0,"1,010,478",1,1,1,1,1,1,"148,808","1,557,293","1,715,439","9,722,507",1,2,1,1,2,"1,447,578","2,630,415","1,211,228","1,726,993","130,178","0,7352687","0,3083624",2,1,"2,505,608","1,746,067","1,893,425","0,000128152",1,1,1,Normal
"255,837","5,648,079",2,1,1,"2,622,404","846,533","3,153,807",0,1,1,1,1,1,"2,032,781",0,"1,010,638",1,1,1,1,1,1,"148,808","1,557,293","1,715,439","9,721,354",1,2,1,1,2,"1,447,578","2,630,415","1,211,228","1,726,993","130,178","0,7352687","0,3083624",2,1,"2,505,608","1,746,067","1,893,425","0,000128152",1,1,1,Normal
"255,837",30,2,1,1,"2,622,404","846,533","3,153,807",0,1,1,1,1,1,"2,032,781",0,"1,010,478",1,1,1,1,1,1,"148,808","1,557,293","1,715,439","9,718,662",1,2,1,1,2,"1,447,578","2,630,415","1,211,228","1,726,993","1,296,401","0,7352687","0,3083624",2,1,"2,505,608","1,746,067","1,893,425","0,000128152",1,1,1,Attack
"2,557,089",30,2,1,1,"2,622,404","846,533","3,153,807",0,1,1,1,1,1,"2,032,781",0,"1,010,638",1,1,1,1,1,1,"148,808","1,557,293","1,716,721","9,714,432",1,2,1,1,2,"1,447,578","2,630,415","1,211,228","172,507","1,291,149","0,7352687","0,3083624",2,1,"2,505,608","1,746,067","1,893,425","0,000128152",1,1,1,Attack
"2,548,121",30,2,1,1,"2,622,404","846,533","3,153,807",0,1,1,1,1,1,"2,032,781",0,"1,010,438",1,1,1,1,1,1,"148,808","1,557,293","1,717,489","9,712,894",1,2,1,1,2,"1,447,578","2,630,415","1,211,228","172,507","1,291,149","0,7352687","0,3083624",2,1,"2,505,608","1,746,067","1,893,425","0,000128152",1,1,1,Attack
"2,548,121",30,2,1,1,"2,622,404","846,533","3,153,807",0,1,1,1,1,1,"2,032,781",0,"1,010,558",1,1,1,1,1,1,"148,808","1,557,293","1,717,489","9,707,896",1,2,1,1,2,"1,447,578","2,630,415","1,211,228","172,507","1,291,149","0,7352687","0,3083624",2,1,"2,505,608","1,746,067","1,893,425","0,000128152",1,1,1,Attack
"2,543,638",30,2,1,1,"2,623,366","846,533","3,153,807",0,1,1,1,1,1,"2,032,781",0,"1,010,438",1,1,1,1,1,1,"148,808","1,557,293","1,717,489","9,705,973",1,2,1,1,2,"1,447,578","2,630,415","1,211,228","172,507","1,291,149","0,7352687","0,3083624",2,1,"2,505,608","1,730,048","1,893,425","0,000128152",1,1,1,Attack
"2,543,638",30,2,1,1,"2,623,366","846,533","3,153,807",0,1,1,1,1,1,"2,032,781",0,"1,010,078",1,1,1,1,1,1,"148,808","1,557,037","1,717,489","9,703,666",1,2,1,1,2,"1,447,578","2,630,415","1,211,228","172,507","1,301,652","0,7352687","0,3083624",2,1,"2,505,608","1,730,048","1,893,425","0,000128152",1,1,1,Attack
"2,543,638",30,2,1,1,"2,623,366","846,533","3,151,243",0,1,1,1,1,1,"2,032,781",0,"1,010,118",1,1,1,1,1,1,"148,808","1,556,011","1,717,489","9,701,359",1,2,1,1,2,"1,447,578","2,630,415","1,211,228","172,507","129,845","0,7352687","0,3083624",2,1,"2,505,608","1,730,048","1,894,066","0,000128152",1,1,1,Attack
"2,542,677",30,2,1,1,"2,623,366","846,533","3,151,243",0,1,1,1,1,1,"2,032,781",0,"1,010,118",1,1,1,1,1,1,"148,808","1,555,755","1,717,489","9,700,205",1,2,1,1,2,"1,447,578","2,630,415","1,211,228","172,507","1,291,918","0,7352687","0,3083624",2,1,"2,505,608","1,730,048","1,894,386","0,000128152",1,1,1,Attack
"2,535,311",30,2,1,1,"2,623,366","846,533","3,151,243",0,1,1,1,1,1,"2,032,781",0,"1,010,118",1,1,1,1,1,1,"148,808","1,555,755","1,717,489","9,700,974",1,2,1,1,2,"1,447,578","2,630,415","1,211,228","172,507","1,291,533","0,7352687","0,3083624",2,1,"2,505,768","1,730,048","1,894,386","0,000128152",1,1,1,Attack
"2,535,311",30,2,1,1,"2,623,366","846,533","3,151,243",0,1,1,1,1,1,"2,032,781",0,"1,010,158",1,1,1,1,1,1,"148,808","1,555,755","1,717,489","9,693,668",1,2,1,1,2,"1,447,578","2,630,415","1,192,002","172,507","1,274,881","0,7352687","0,3071454",2,1,"250,721","1,730,048","1,894,386","0,000128152",1,1,1,Attack
"2,544,278","5,703,426",2,1,1,"2,623,366","846,533","3,151,243",0,1,1,30,1,1,"2,032,781",0,"1,010,478",1,1,1,1,1,1,"148,808","1,555,755","1,717,489","9,692,515",1,2,1,1,2,"1,447,578","2,630,415","1,192,002","172,789","127,898","0,7352687","0,3069532",2,1,"250,721","1,730,048","1,894,386","0,000128152",1,1,1,Attack
"2,547,161","5,709,706",2,1,1,"2,623,366","846,533","3,151,243",0,1,1,30,1,1,"2,032,781",0,"1,010,358",1,1,1,1,1,1,"148,808","1,555,755","1,719,156","9,690,208",1,2,1,1,2,"1,447,578","2,630,415","1,192,002","1,728,147","1,282,183","0,7352687","0,3069532",2,1,"250,721","1,730,048","1,894,386","0,000128152",1,1,1,Attack
"2,547,161","5,722,659",2,1,1,"2,623,366","846,533","3,151,243",0,1,1,1,1,1,"2,032,781",0,"1,010,879",1,1,1,1,1,1,"148,808","1,555,755","1,719,156","9,683,671",1,2,1,1,2,"1,447,578","2,630,415","1,192,002","1,728,147","1,282,183","0,7352687","0,3069532",2,1,"250,721","1,730,048","1,894,386","0,000128152",1,1,1,Normal
"2,547,161","5,727,762",2,1,1,"2,623,366","846,533","3,151,243",0,1,1,1,1,1,"2,032,781",0,"1,010,558",1,1,1,1,1,1,"148,808","1,558,062","1,719,156","9,679,056",1,2,1,1,2,"1,447,578","2,630,415","1,192,002","1,729,557","1,282,183","0,7352687","0,3065689",2,1,"250,721","1,730,048","1,894,386","0,000128152",1,1,1,Normal
"2,547,161","5,732,473",2,1,1,"2,623,366","846,533","3,151,243",0,1,1,1,1,1,"2,032,781",0,"1,010,919",1,1,1,1,1,1,"148,808","1,558,062","1,717,746","9,674,827",1,2,1,1,2,"1,447,578","2,630,415","1,192,002","1,729,557","1,282,183","0,7352687","0,3079781",2,1,"2,504,967","1,730,048","1,894,386","0,000128152",1,1,1,Normal
"2,547,161","5,733,258",2,1,1,"2,623,366","846,533","3,151,243",0,1,1,1,1,1,"2,032,781",0,"1,010,718",1,1,1,1,1,1,"148,808","1,558,062","1,717,746","9,673,289",1,2,1,1,2,"1,447,578","2,630,415","1,192,002","1,729,557","1,271,935","0,7352687","0,3083624",2,1,"2,504,967","1,730,048","1,894,386","0,000128152",1,1,1,Normal
"2,547,161","5,744,249",2,1,1,"2,623,366","846,533","3,151,243",0,1,1,1,1,1,"2,032,781",0,"1,011,039",1,1,1,1,1,1,"148,808","1,555,755","1,717,746","9,669,059",1,2,1,1,2,"1,447,578","2,630,415","1,192,002","1,729,557","1,279,621","0,7352687","0,3083624",2,1,"2,504,967","1,730,048","1,894,386","0,000128152",1,1,1,Normal
"2,555,168","5,754,454",2,1,1,"2,623,366","846,533","3,151,243",0,1,1,1,1,1,"2,032,781",0,"1,010,959",1,1,1,1,1,1,"148,808","1,555,755","1,717,746","9,666,752",1,2,1,1,2,"1,447,578","2,630,415","1,215,073","1,729,557","1,290,893","0,7352687","0,3083624",2,1,"250,737","1,730,048","1,894,386","0,000128152",1,1,1,Normal
"2,555,168","5,762,697",2,1,1,"2,623,366","846,533","3,151,243",0,1,1,1,1,1,"2,032,781",0,"1,011,279",1,1,1,1,1,1,"148,808","1,555,755","1,717,746","9,663,676",1,2,1,1,2,"1,447,578","2,630,415","1,215,073","1,729,557","1,286,153","0,7352687","0,3083624",2,1,"250,737","1,730,048","1,894,386","0,000128152",1,1,1,Normal
"2,555,168","577,251",2,1,1,"2,623,366","846,533","3,151,243",0,1,1,1,1,1,"2,032,781",0,"1,011,079",1,1,1,1,1,1,"148,808","1,555,755","1,717,746","9,657,139",1,2,1,1,2,"1,447,578","2,630,415","1,215,073","17,293","1,288,715","0,7352687","0,3083624",2,1,"250,737","1,730,048","1,896,949","0,000128152",1,1,1,Normal
"2,555,168","5,778,006",2,1,1,"2,623,366","846,533","3,151,243",0,1,1,1,1,1,"2,032,781",0,"1,011,079",1,1,1,1,1,1,"148,808","1,555,755","1,718,515","9,653,294",1,2,1,1,2,"1,447,578","2,630,415","1,215,073","17,293","1,281,542","0,7352687","0,3083624",2,1,"2,508,972","1,730,048","1,896,949","0,000128152",1,1,1,Normal
"2,555,168","5,788,212",2,1,1,"2,623,366","846,533","3,151,243",0,1,1,1,1,1,"2,032,781",0,"1,011,239",1,1,1,1,1,1,"148,808","1,555,755","1,720,565","9,646,373",1,2,1,1,2,"1,447,578","2,630,415","1,215,073","17,293","1,272,192","0,7352687","0,3083624",2,1,"2,508,972","1,730,048","1,896,949","0,000128152",1,1,1,Normal
"2,553,886","579,724",2,1,1,"2,623,366","846,533","3,151,243",0,1,1,1,1,1,"2,032,781",0,"1,011,279",1,1,1,1,1,1,"148,808","1,555,755","1,720,565","9,645,988",1,2,1,1,2,"1,447,578","2,630,415","1,215,073","17,293","1,271,679","0,736421","0,3083624",2,1,"2,508,972","1,730,048","1,896,949","0,000128152",1,1,1,Normal
"254,684","5,807,053",2,1,1,"2,623,366","846,533","3,151,243",0,1,1,1,1,1,"2,032,781",0,"1,011,079",1,1,1,1,1,1,"148,808","1,555,755","1,720,565","9,641,758",1,2,1,1,2,"1,447,578","2,630,415","1,215,073","17,293","1,271,551","0,7366771","0,3068891",2,1,"2,508,972","1,730,048","1,895,668","0,000128152",1,1,1,Normal
"2,542,356","5,812,941",2,1,1,"2,623,366","846,533","3,151,243",0,1,1,1,1,1,"2,026,378",0,"1,010,879",1,1,1,1,1,1,"148,808","1,555,755","1,718,771","9,637,529",1,2,1,1,2,"1,447,578","2,630,415","1,215,073","1,728,019","1,271,551","0,7373172","0,3068891",2,1,"250,785","1,730,048","1,894,546","0,000128152",1,1,1,Normal
"2,538,833","5,815,688",2,1,1,"2,623,366","846,501","3,151,243",0,1,1,1,1,1,"2,026,378",0,"1,011,159",1,1,1,1,1,1,"148,808","1,555,755","1,718,771","9,634,068",1,2,1,1,2,"1,447,578","2,630,415","1,215,073","1,726,609","1,271,551","0,7383414","0,3068891",2,1,"2,504,807","1,730,048","1,891,983","0,000128152",1,1,1,Normal
"2,538,833","5,815,688",2,1,1,"2,623,366","846,501","3,151,243",0,1,1,1,1,1,"2,026,378",0,"1,011,159",1,1,1,1,1,1,"148,808","1,555,755","1,718,771","9,634,068",1,2,1,1,2,"1,447,578","2,630,415","1,215,073","1,726,609","1,271,551","0,7383414","0,3068891",2,1,"2,504,807","1,730,048","1,891,983","0,000128152",1,1,1,Normal
"2,536,912","5,819,614",2,1,1,"2,623,366","8,462,446","3,151,243",0,1,1,1,1,1,"2,026,378",0,"1,011,039",1,1,1,1,1,1,"148,808","1,555,499","1,718,771","9,632,914",1,2,1,1,2,"1,447,578","2,630,415","1,215,073","1,726,609","1,281,158","0,7368051","0,3068891",2,1,"2,504,807","1,730,048","1,891,983","0,000128152",1,1,1,Normal
"2,544,278","5,821,577",2,1,1,"2,623,366","8,462,446","3,151,243",0,1,1,1,1,1,"2,026,378",0,"1,011,359",1,1,1,1,1,1,"148,808","1,555,242","1,718,771","9,628,685",1,2,1,1,2,"1,447,578","2,630,415","1,215,073","1,725,968","1,281,927","0,7352687","0,3068891",2,1,"2,504,807","1,730,048","1,891,983","0,000128152",1,1,1,Normal
"254,588","5,825,109",2,1,1,"2,623,366","8,462,446","3,151,243",0,1,1,1,1,1,"2,026,378",0,"1,011,119",1,1,1,1,1,1,"148,808","1,553,448","171,467","9,621,379",1,2,1,1,2,"1,447,578","2,630,415","1,207,383","1,725,327","1,282,439","0,7352687","0,3084265",2,1,"2,503,845","1,730,048","1,891,983","0,000128152",1,1,1,Normal
"254,588","5,827,465",2,1,1,"2,623,366","8,462,446","3,151,243",0,1,1,1,1,1,"2,026,378",0,"1,011,159",1,1,1,1,1,1,"148,808","1,553,448","1,713,901","9,616,381",1,2,1,1,2,"1,447,578","2,630,415","1,207,383","1,725,327","1,282,439","0,7352687","0,3084265",2,1,"2,502,243","1,730,048","188,958","0,000128152",1,1,1,Normal
"254,588","5,829,034",2,1,1,"2,623,366","8,462,446","3,151,243",0,1,1,1,1,1,"2,026,378",0,"1,010,959",1,1,1,1,1,1,"148,808","1,553,448","1,713,901","9,609,844",1,2,1,1,2,"1,447,578","2,630,415","1,207,383","1,725,327","1,268,349","0,7352687","0,3084265",2,1,"2,502,243","1,730,048","188,958","0,000128152",1,1,1,Normal
"2,551,324","583,139",2,1,1,"2,623,366","8,462,446","3,151,243",0,1,1,1,1,1,"2,026,378",0,"1,010,718",1,1,1,1,1,1,"148,808","1,553,448","1,713,901","9,614,458",1,2,1,1,2,"1,447,578","2,630,415","1,207,383","1,724,686","1,261,432","0,7352687","0,3084265",2,1,"2,502,243","1,730,048","188,958","0,000128152",1,1,1,Normal
"2,551,324","5,830,997",2,1,1,"2,623,366","8,460,844","3,151,243",0,1,1,1,1,1,"2,026,378",0,"1,010,678",1,1,1,1,1,1,"148,808","1,553,448","1,713,901","9,614,843",1,2,1,1,2,"1,446,039","2,630,415","1,207,383","1,724,173","1,275,138","0,7352687","0,3084265",2,1,"2,502,243","1,730,048","189,022","0,000128152",1,1,1,Normal
"2,551,324","5,835,707",2,1,1,"2,623,366","8,460,203","3,151,243",0,1,1,1,1,1,"2,026,378",0,"1,010,678",1,1,1,1,1,1,"148,808","1,553,448","1,713,901","9,610,613",1,2,1,1,2,"1,446,039","2,630,415","1,207,383","1,724,173","1,290,765","0,7352687","0,3084265",2,1,"2,505,447","1,730,048","1,892,464","0,000128152",1,1,1,Normal
"2,551,324","5,845,128",2,1,1,"2,623,366","8,460,203","3,151,243",0,1,1,1,1,1,"2,026,378",0,"1,010,879",1,1,1,1,1,1,"148,808","1,553,448","1,713,901","9,606,768",1,2,1,1,2,"1,446,039","2,630,415","1,207,383","1,724,173","1,291,789","0,7352687","0,3084265",2,1,"2,505,447","1,730,048","1,892,784","0,000128152",1,1,1,Normal
"2,547,481","5,850,624",2,1,1,"2,623,366","8,460,203","3,151,243",0,1,1,1,1,1,"2,026,378",0,"1,010,839",1,1,1,1,1,1,"148,808","1,553,448","1,715,311","9,596,385",1,2,1,1,2,"1,446,039","2,630,415","1,207,383","1,725,455","1,277,187","0,7352687","0,3084265",2,1,"2,505,447","1,730,048","1,894,226","0,000128152",1,1,1,Normal
"2,551,645","5,852,979",2,1,1,"2,623,366","8,460,203","3,151,243",0,1,1,1,1,1,"2,026,378",0,"1,011,159",1,1,1,1,1,1,"148,808","1,553,448","1,716,592","9,592,156",1,2,1,1,2,"1,446,039","2,630,415","1,207,383","1,727,506","1,261,432","0,7352687","0,3079781",2,1,"2,506,729","1,730,048","1,894,226","0,000128152",1,1,1,Normal
"2,555,488","5,858,082",2,1,1,"2,623,366","8,460,203","3,151,243",0,1,1,1,1,1,"2,026,378",0,"1,010,959",1,1,1,1,1,1,"148,808","1,553,448","1,716,592","9,590,618",1,2,1,1,2,"1,446,039","2,630,415","1,207,383","1,727,506","1,244,012","0,7352687","0,3065689",2,1,"2,508,171","1,730,048","1,895,347","0,000128152",1,1,1,Normal
"2,555,488","5,865,932",2,1,1,"2,623,366","8,460,203","3,151,243",0,1,1,1,1,1,"2,026,378",0,"1,011,359",1,1,1,1,1,1,"148,808","1,553,448","1,717,361","9,583,696",1,2,1,1,2,"1,446,039","2,630,415","1,207,383","1,727,506","1,243,884","0,736421","0,3082983",2,1,"2,508,652","1,730,048","1,895,347","0,000128152",1,1,1,Normal
"2,555,488","5,872,997",2,1,1,"2,623,366","8,460,203","3,151,243",0,1,1,1,1,1,"2,026,378",0,"1,010,879",1,1,1,1,1,1,"148,808","1,553,448","1,717,361","9,579,851",1,2,1,1,2,"1,446,039","2,630,415","1,207,383","1,727,506","1,258,742","0,736421","0,3082983",2,1,"2,508,652","1,826,162","1,895,347","0,000128152",1,1,1,Normal
"2,555,488","5,878,885",2,1,1,"2,623,366","8,460,203","3,151,243",0,1,1,1,1,1,"2,026,378",0,"1,011,239",1,1,1,1,1,1,"148,808","1,553,448","1,717,361","9,576,775",1,2,1,1,2,"1,448,347","2,630,415","1,207,383","1,727,506","1,269,502","0,7357808","0,3068891",2,1,"2,509,613","1,826,162","1,895,347","0,000128152",1,1,1,Normal
"2,555,488","5,880,456",2,1,1,"2,623,366","8,460,203","3,151,243",0,1,1,1,1,1,"2,026,378",0,"1,011,119",1,1,1,1,1,1,"148,808","1,553,448","1,717,361","9,573,699",1,2,1,1,2,"1,448,347","2,630,415","1,207,383","1,727,506","1,291,918","0,7357808","0,3065689",2,1,"2,509,613","1,826,162","1,896,469","0,000128152",1,1,1,Normal
"2,551,645","5,880,848",2,1,1,"2,623,366","8,460,203","3,151,243",0,1,1,1,1,1,"2,026,378",0,"1,011,079",1,1,1,1,1,1,"148,808","1,553,448","1,717,361","9,573,699",1,2,1,1,2,"1,448,347","2,630,415","1,207,383","1,727,506","1,301,652","0,7353967","0,3065689",2,1,"2,509,613","1,826,162","1,896,469","0,000128152",1,1,1,Normal
"2,542,356","5,888,306",2,1,1,"2,623,366","8,460,203","3,151,243",0,1,1,1,1,1,"2,026,378",0,"1,010,879",1,1,1,1,1,1,"148,808","1,553,448","1,717,874","9,568,316",1,2,1,1,2,"1,448,347","2,630,415","1,207,383","1,727,506","1,301,652","0,7353967","0,3065689",2,1,"2,509,613","1,826,162","1,896,629","0,000128152",1,1,1,Normal
